station_id,timestamp,pm25,pm10,wind_speed,temperature
S03,2026-01-04 20:00:00,6.03,8.9,0.0,-0.86
S03,2026-01-04 21:00:00,10.0,16.07,0.0,-2.18
S03,2026-01-04 22:00:00,5.6,11.68,0.0,-2.8
S03,2026-01-04 23:00:00,5.51,8.84,0.0,-4.67
S03,2026-01-05 00:00:00,12.62,20.69,0.4,-2.28
S03,2026-01-05 01:00:00,14.71,25.79,0.91,-3.56
S03,2026-01-05 02:00:00,21.62,29.87,2.69,-0.57
S03,2026-01-05 03:00:00,17.37,22.22,2.21,-2.54
S03,2026-01-05 04:00:00,15.73,22.85,2.06,-0.28
S03,2026-01-05 05:00:00,17.12,28.93,2.0,-0.21
S03,2026-01-05 06:00:00,17.38,25.45,2.59,0.03
S03,2026-01-05 07:00:00,38.28,63.31,3.39,2.11
S03,2026-01-05 08:00:00,36.18,58.41,4.0,1.81
S03,2026-01-05 09:00:00,38.17,57.94,2.39,1.99
S03,2026-01-05 10:00:00,18.37,29.28,1.53,3.34
S03,2026-01-05 11:00:00,16.62,26.04,0.02,2.98
S03,2026-01-05 12:00:00,19.09,33.52,1.03,4.38
S03,2026-01-05 13:00:00,18.78,26.98,0.0,3.2
S03,2026-01-05 14:00:00,19.25,28.95,0.0,3.59
S03,2026-01-05 15:00:00,20.16,27.04,0.0,0.64
S03,2026-01-05 16:00:00,33.55,53.44,0.0,-0.31
S03,2026-01-05 17:00:00,32.64,51.71,0.0,0.61
S03,2026-01-05 18:00:00,31.77,51.95,0.0,-0.06
S03,2026-01-05 19:00:00,17.82,30.96,0.0,-1.54
S03,2026-01-05 20:00:00,19.9,36.12,0.0,-4.06
S03,2026-01-05 21:00:00,19.98,31.28,0.0,-1.18
S03,2026-01-05 22:00:00,18.41,30.56,0.0,-1.43
S03,2026-01-05 23:00:00,19.45,32.65,0.0,-3.2
S03,2026-01-06 00:00:00,15.05,27.94,0.06,-3.55
S03,2026-01-06 01:00:00,14.8,25.56,2.98,-4.08
S03,2026-01-06 02:00:00,18.0,27.77,1.39,-4.47
S03,2026-01-06 03:00:00,14.79,20.84,3.24,-1.37
S03,2026-01-06 04:00:00,15.8,21.93,3.71,-1.49
S03,2026-01-06 05:00:00,15.59,21.09,3.39,-2.74
S03,2026-01-06 06:00:00,16.73,22.19,4.28,-1.09
S03,2026-01-06 07:00:00,38.46,59.17,2.24,1.33
S03,2026-01-06 08:00:00,39.19,54.26,3.27,-0.02
S03,2026-01-06 09:00:00,37.37,54.63,1.34,1.58
S03,2026-01-06 10:00:00,19.28,29.9,1.25,3.79
S03,2026-01-06 11:00:00,19.41,30.81,1.28,3.31
S03,2026-01-06 12:00:00,17.74,32.79,0.0,3.96
S03,2026-01-06 13:00:00,20.35,30.42,0.0,1.77
S03,2026-01-06 14:00:00,19.32,31.37,0.0,1.05
S03,2026-01-06 15:00:00,15.93,23.71,0.0,3.08
S03,2026-01-06 16:00:00,30.27,54.11,0.0,0.78
S03,2026-01-06 17:00:00,32.62,49.79,0.0,-0.42
S03,2026-01-06 18:00:00,31.6,56.63,0.0,1.21
S03,2026-01-06 19:00:00,20.13,29.4,0.0,0.56
S03,2026-01-06 20:00:00,18.0,30.4,0.0,-2.66
S03,2026-01-06 21:00:00,19.58,31.54,0.0,-1.14
S03,2026-01-06 22:00:00,18.76,26.28,0.0,-3.61
S03,2026-01-06 23:00:00,19.26,33.36,0.0,-3.7
S03,2026-01-07 00:00:00,17.13,22.81,0.32,-3.46
S03,2026-01-07 01:00:00,17.65,27.5,2.53,-1.95
S03,2026-01-07 02:00:00,14.04,24.59,1.02,-2.34
S03,2026-01-07 03:00:00,15.45,25.71,3.88,-2.54
S03,2026-01-07 04:00:00,15.75,26.52,3.69,-3.51
S03,2026-01-07 05:00:00,13.55,24.79,3.05,-0.05
S03,2026-01-07 06:00:00,22.56,32.42,4.4,-2.26
S03,2026-01-07 07:00:00,34.78,57.62,3.08,-0.45
S03,2026-01-07 08:00:00,37.11,71.2,2.75,0.56
S03,2026-01-07 09:00:00,37.8,54.27,2.25,0.86
S03,2026-01-07 10:00:00,17.81,31.85,1.34,4.03
S03,2026-01-07 11:00:00,18.56,29.12,0.92,4.66
S03,2026-01-07 12:00:00,19.84,27.43,0.0,2.94
S03,2026-01-07 13:00:00,20.54,36.14,0.0,3.71
S03,2026-01-07 14:00:00,16.78,27.51,0.0,4.14
S03,2026-01-07 15:00:00,16.9,22.34,0.0,2.46
S03,2026-01-07 16:00:00,26.85,45.92,0.0,1.92
S03,2026-01-07 17:00:00,32.23,52.37,0.0,1.24
S03,2026-01-07 18:00:00,31.87,45.55,0.0,1.21
S03,2026-01-07 19:00:00,16.84,25.26,0.0,1.94
S03,2026-01-07 20:00:00,15.67,23.54,0.0,-1.8
S03,2026-01-07 21:00:00,18.56,26.45,0.0,-2.68
S03,2026-01-07 22:00:00,15.9,19.49,0.0,-2.63
S03,2026-01-07 23:00:00,20.09,31.68,0.0,-2.86
S04,2026-01-01 00:00:00,10.41,16.55,0.24,-4.71
S04,2026-01-01 01:00:00,4.99,6.14,0.29,-3.25
S04,2026-01-01 02:00:00,8.75,16.97,1.37,-3.54
S04,2026-01-01 03:00:00,7.52,13.17,3.23,-2.32
S04,2026-01-01 04:00:00,8.48,14.47,2.43,-1.81
S04,2026-01-01 05:00:00,8.88,12.53,3.09,-0.54
S04,2026-01-01 06:00:00,10.01,13.15,4.46,2.42
S04,2026-01-01 07:00:00,16.89,31.49,3.65,0.55
S04,2026-01-01 08:00:00,22.79,37.74,2.64,2.38
S04,2026-01-01 09:00:00,17.34,22.64,2.03,1.85
S04,2026-01-01 10:00:00,8.04,8.1,2.78,0.66
S04,2026-01-01 11:00:00,5.49,5.14,1.14,4.24
S04,2026-01-01 12:00:00,9.36,16.77,0.0,1.82
S04,2026-01-01 13:00:00,9.5,17.63,0.0,0.86
S04,2026-01-01 14:00:00,11.76,20.8,0.0,0.4
S04,2026-01-01 15:00:00,8.7,14.49,0.0,4.1
S04,2026-01-01 16:00:00,15.58,28.37,0.0,-0.19
S04,2026-01-01 17:00:00,17.09,24.15,0.0,2.33
S04,2026-01-01 18:00:00,16.15,21.99,0.0,-1.38
S04,2026-01-01 19:00:00,13.02,19.04,0.0,-0.35
S04,2026-01-01 20:00:00,8.74,13.85,0.0,0.73
S04,2026-01-01 21:00:00,8.99,13.92,0.0,-1.97
S04,2026-01-01 22:00:00,11.61,18.95,0.0,-1.93
S04,2026-01-01 23:00:00,10.39,15.87,0.46,-2.12
S04,2026-01-02 00:00:00,6.72,11.11,0.91,-2.99
S04,2026-01-02 01:00:00,7.19,10.99,0.37,-3.38
S04,2026-01-02 02:00:00,7.08,12.03,2.22,-2.32
S04,2026-01-02 03:00:00,7.48,12.75,2.58,-2.9
S04,2026-01-02 04:00:00,7.66,13.78,2.48,0.59
S04,2026-01-02 05:00:00,7.03,10.01,3.76,-1.74
S04,2026-01-02 06:00:00,10.62,16.93,4.18,-1.6
S04,2026-01-02 07:00:00,18.79,29.82,3.0,1.81
S04,2026-01-02 08:00:00,20.76,35.59,1.99,3.57
S04,2026-01-02 09:00:00,20.48,32.54,2.94,3.94
S04,2026-01-02 10:00:00,9.49,13.4,1.25,1.47
S04,2026-01-02 11:00:00,8.91,15.08,0.92,3.78
S04,2026-01-02 12:00:00,8.71,15.34,0.73,2.74
S04,2026-01-02 13:00:00,8.04,10.59,0.0,3.58
S04,2026-01-02 14:00:00,5.96,12.41,0.0,3.11
S04,2026-01-02 15:00:00,7.43,12.35,0.0,1.1
S04,2026-01-02 16:00:00,18.07,33.47,0.0,1.34
S04,2026-01-02 17:00:00,16.09,26.37,0.0,1.91
S04,2026-01-02 18:00:00,18.11,28.53,0.0,-0.84
S04,2026-01-02 19:00:00,8.0,10.25,0.0,-0.92
S04,2026-01-02 20:00:00,11.25,19.72,0.0,-1.58
S04,2026-01-02 21:00:00,9.67,15.23,0.0,-0.54
S04,2026-01-02 22:00:00,11.77,25.95,0.0,-2.82
S04,2026-01-02 23:00:00,8.62,12.14,0.0,-2.72
S04,2026-01-03 00:00:00,6.44,10.18,0.19,-4.34
S04,2026-01-03 01:00:00,3.88,8.56,0.87,-3.06
S04,2026-01-03 02:00:00,1.81,1.19,1.12,-4.5
S04,2026-01-03 03:00:00,2.56,3.52,1.63,-0.73
S04,2026-01-03 04:00:00,0.95,3.16,2.41,-2.45
S04,2026-01-03 05:00:00,4.6,5.82,2.72,-0.84
S04,2026-01-03 06:00:00,4.29,7.84,2.41,0.01
S04,2026-01-03 07:00:00,13.83,25.48,3.82,0.85
S04,2026-01-03 08:00:00,15.82,24.44,3.91,2.33
S04,2026-01-03 09:00:00,14.29,21.49,2.53,2.71
S04,2026-01-03 10:00:00,2.6,5.68,1.59,3.01
S04,2026-01-03 11:00:00,4.86,10.79,1.15,2.44
S04,2026-01-03 12:00:00,4.59,7.21,0.27,3.07
S04,2026-01-03 13:00:00,0.5,3.5,0.0,2.25
S04,2026-01-03 14:00:00,6.46,12.68,0.0,1.27
S04,2026-01-03 15:00:00,3.04,6.59,0.0,1.46
S04,2026-01-03 16:00:00,9.92,16.38,0.0,0.09
S04,2026-01-03 17:00:00,9.76,15.44,0.0,1.77
S04,2026-01-03 18:00:00,9.36,13.88,0.0,-0.91
S04,2026-01-03 19:00:00,2.59,0.57,0.0,-1.84
S04,2026-01-03 20:00:00,3.81,3.2,0.0,-0.7
S04,2026-01-03 21:00:00,2.61,2.53,0.0,-1.68
S04,2026-01-03 22:00:00,5.0,10.42,0.0,-2.18
S04,2026-01-03 23:00:00,4.83,5.21,0.0,-3.04
S04,2026-01-04 00:00:00,4.46,6.16,0.0,-2.44
S04,2026-01-04 01:00:00,3.94,7.44,0.75,-1.87
S04,2026-01-04 02:00:00,2.54,4.91,2.63,-2.79
S04,2026-01-04 03:00:00,3.42,5.4,2.6,-1.79
S04,2026-01-04 04:00:00,4.2,8.82,3.28,-2.16
S04,2026-01-04 05:00:00,4.31,7.34,3.19,-1.39
S04,2026-01-04 06:00:00,6.0,11.86,4.91,1.78
S04,2026-01-04 07:00:00,12.58,23.42,3.31,1.95
S04,2026-01-04 08:00:00,13.35,16.92,1.83,2.14
S04,2026-01-04 09:00:00,17.04,23.6,3.73,1.91
S04,2026-01-04 10:00:00,2.57,6.39,1.44,2.98
S04,2026-01-04 11:00:00,5.48,10.12,1.16,2.61
S04,2026-01-04 12:00:00,2.15,5.53,0.33,3.06
S04,2026-01-04 13:00:00,4.5,6.91,0.0,2.86
S04,2026-01-04 14:00:00,4.19,8.0,0.0,2.95
S04,2026-01-04 15:00:00,4.54,8.8,0.0,1.11
S04,2026-01-04 16:00:00,10.24,16.18,0.0,2.25
S04,2026-01-04 17:00:00,11.79,22.32,0.0,1.67
S04,2026-01-04 18:00:00,11.21,18.91,0.0,-0.19
S04,2026-01-04 19:00:00,2.15,6.51,0.0,1.57
S04,2026-01-04 20:00:00,5.78,9.1,0.0,-2.75
S04,2026-01-04 21:00:00,1.15,2.43,0.0,-4.71
S04,2026-01-04 22:00:00,6.17,5.17,0.0,-3.4
S04,2026-01-04 23:00:00,2.6,2.05,0.0,-1.6
S04,2026-01-05 00:00:00,8.16,14.97,0.0,-1.26
S04,2026-01-05 01:00:00,6.66,9.5,1.24,-3.36
S04,2026-01-05 02:00:00,7.63,11.61,0.21,-1.33
S04,2026-01-05 03:00:00,5.06,6.36,3.04,-3.02
S04,2026-01-05 04:00:00,6.61,11.13,1.97,0.03
S04,2026-01-05 05:00:00,7.66,13.47,3.2,-1.03
S04,2026-01-05 06:00:00,10.71,13.18,5.09,-1.83
S04,2026-01-05 07:00:00,19.22,35.74,3.44,0.92
S04,2026-01-05 08:00:00,19.89,28.07,3.88,1.71
S04,2026-01-05 09:00:00,19.93,23.76,2.24,1.56
S04,2026-01-05 10:00:00,10.03,17.8,2.14,2.48
S04,2026-01-05 11:00:00,11.27,14.55,1.56,2.31
S04,2026-01-05 12:00:00,10.66,16.15,0.28,1.68
S04,2026-01-05 13:00:00,9.96,18.49,0.0,1.42
S04,2026-01-05 14:00:00,11.73,22.3,0.0,2.03
S04,2026-01-05 15:00:00,8.77,14.92,0.0,2.23
S04,2026-01-05 16:00:00,16.93,22.12,0.0,2.39
S04,2026-01-05 17:00:00,17.66,28.43,0.0,1.1
S04,2026-01-05 18:00:00,17.54,31.04,0.0,-0.31
S04,2026-01-05 19:00:00,11.53,21.42,0.0,-2.45
S04,2026-01-05 20:00:00,8.18,13.54,0.0,-1.13
S04,2026-01-05 21:00:00,8.5,15.43,0.0,-2.83
S04,2026-01-05 22:00:00,8.52,16.11,0.0,-1.35
S04,2026-01-05 23:00:00,11.41,21.01,0.0,-0.75
S04,2026-01-06 00:00:00,8.54,15.42,0.0,-1.75
S04,2026-01-06 01:00:00,5.08,7.5,0.85,-4.23
S04,2026-01-06 02:00:00,4.97,10.81,1.63,-2.55
S04,2026-01-06 03:00:00,8.5,9.99,2.93,-2.63
S04,2026-01-06 04:00:00,8.45,9.74,1.87,1.11
S04,2026-01-06 05:00:00,8.35,15.07,4.31,-0.75
S04,2026-01-06 06:00:00,9.72,17.67,4.33,0.56
S04,2026-01-06 07:00:00,21.7,32.16,3.35,0.87
S04,2026-01-06 08:00:00,19.19,30.04,2.72,0.43
S04,2026-01-06 09:00:00,20.75,30.02,3.54,2.25
S04,2026-01-06 10:00:00,9.87,17.75,2.47,3.74
S04,2026-01-06 11:00:00,11.01,17.77,1.46,2.56
S04,2026-01-06 12:00:00,10.54,17.12,0.7,3.02
S04,2026-01-06 13:00:00,9.76,20.37,0.0,3.18
S04,2026-01-06 14:00:00,9.55,16.83,0.0,2.99
S04,2026-01-06 15:00:00,8.25,13.04,0.0,1.91
S04,2026-01-06 16:00:00,16.23,26.06,0.0,1.32
S04,2026-01-06 17:00:00,16.9,28.66,0.0,0.67
S04,2026-01-06 18:00:00,14.74,19.79,0.0,-0.49
S04,2026-01-06 19:00:00,9.66,12.43,0.0,1.1
S04,2026-01-06 20:00:00,10.0,19.3,0.0,-2.4
S04,2026-01-06 21:00:00,11.55,19.5,0.0,-2.66
S04,2026-01-06 22:00:00,7.86,11.78,0.0,-2.85
S04,2026-01-06 23:00:00,8.26,15.91,0.0,-2.7
S04,2026-01-07 00:00:00,7.39,13.47,0.53,-2.93
S04,2026-01-07 01:00:00,4.37,5.89,1.27,-2.81
S04,2026-01-07 02:00:00,7.94,6.7,2.89,-2.36
S04,2026-01-07 03:00:00,7.94,10.86,1.6,-2.19
S04,2026-01-07 04:00:00,5.15,9.72,3.04,-0.49
S04,2026-01-07 05:00:00,8.6,14.21,3.62,0.0
S04,2026-01-07 06:00:00,8.9,16.06,2.47,0.7
S04,2026-01-07 07:00:00,23.08,39.01,2.82,-0.02
S04,2026-01-07 08:00:00,19.31,32.56,2.65,2.02
S04,2026-01-07 09:00:00,18.7,25.84,3.29,1.57
S04,2026-01-07 10:00:00,11.31,16.86,1.91,1.64
S04,2026-01-07 11:00:00,8.9,17.33,1.25,4.29
S04,2026-01-07 12:00:00,10.89,12.28,0.89,5.49
S04,2026-01-07 13:00:00,10.76,18.06,0.0,3.08
S04,2026-01-07 14:00:00,9.51,14.69,0.0,2.14
S04,2026-01-07 15:00:00,8.69,16.08,0.0,3.99
S04,2026-01-07 16:00:00,17.43,26.93,0.0,2.32
S04,2026-01-07 17:00:00,19.28,29.51,0.0,-0.04
S04,2026-01-07 18:00:00,16.38,27.23,0.0,-0.84
S04,2026-01-07 19:00:00,8.63,11.2,0.0,-0.62
S04,2026-01-07 20:00:00,8.94,10.91,0.0,-3.24
S04,2026-01-07 21:00:00,10.33,14.22,0.0,-0.76
S04,2026-01-07 22:00:00,9.97,14.59,0.0,-2.65
S04,2026-01-07 23:00:00,10.94,19.06,0.0,-3.92
S05,2026-01-01 00:00:00,13.11,21.26,0.28,-2.57
S05,2026-01-01 01:00:00,16.01,26.16,2.81,-1.85
S05,2026-01-01 02:00:00,16.63,22.92,0.85,-3.62
S05,2026-01-01 03:00:00,12.91,18.8,1.92,-1.85
S05,2026-01-01 04:00:00,15.94,21.8,3.45,0.42
S05,2026-01-01 05:00:00,14.06,23.24,2.36,-1.52
S05,2026-01-01 06:00:00,6.45,11.11,4.9,-1.25
S05,2026-01-01 07:00:00,37.38,63.88,3.48,0.03
S05,2026-01-01 08:00:00,19.58,27.89,4.56,-0.34
S05,2026-01-01 09:00:00,36.99,67.76,2.49,0.93
S05,2026-01-01 10:00:00,19.48,30.27,2.69,2.18
S05,2026-01-01 11:00:00,15.89,21.06,0.0,2.62
S05,2026-01-01 12:00:00,14.83,23.85,0.0,0.96
S05,2026-01-01 13:00:00,17.1,28.16,0.0,3.67
S05,2026-01-01 14:00:00,17.62,24.11,0.0,1.66
S05,2026-01-01 15:00:00,16.11,23.92,0.0,2.84
S05,2026-01-01 16:00:00,29.94,46.22,0.0,1.09
S05,2026-01-01 17:00:00,31.22,49.29,0.0,-0.65
S05,2026-01-01 18:00:00,33.64,48.81,0.0,0.34
S05,2026-01-01 19:00:00,14.45,22.4,0.0,-0.82
S05,2026-01-01 20:00:00,17.86,27.5,0.0,0.45
S05,2026-01-01 21:00:00,18.22,31.2,0.0,-0.99
S05,2026-01-01 22:00:00,15.97,29.07,0.0,-2.07
S05,2026-01-01 23:00:00,17.86,28.82,0.0,-2.77
S05,2026-01-02 00:00:00,11.92,18.59,0.0,-3.03
S05,2026-01-02 01:00:00,10.85,17.51,1.1,-2.43
S05,2026-01-02 02:00:00,5.94,10.21,4.37,-2.1
S05,2026-01-02 03:00:00,9.11,17.02,5.19,-3.27
S05,2026-01-02 04:00:00,6.4,6.48,5.57,-1.09
S05,2026-01-02 05:00:00,10.55,12.84,5.98,0.04
S05,2026-01-02 06:00:00,8.64,11.15,5.06,0.85
S05,2026-01-02 07:00:00,20.33,36.15,6.16,1.92
S05,2026-01-02 08:00:00,35.44,53.13,3.49,0.78
S05,2026-01-02 09:00:00,19.46,26.7,4.07,2.93
S05,2026-01-02 10:00:00,21.7,38.83,1.16,3.19
S05,2026-01-02 11:00:00,17.65,28.15,2.85,2.5
S05,2026-01-02 12:00:00,19.33,31.96,0.0,2.89
S05,2026-01-02 13:00:00,14.69,26.68,1.52,2.11
S05,2026-01-02 14:00:00,16.02,25.61,0.0,2.33
S05,2026-01-02 15:00:00,15.23,25.23,0.0,3.65
S05,2026-01-02 16:00:00,30.98,46.69,0.0,3.69
S05,2026-01-02 17:00:00,31.57,42.26,0.0,2.0
S05,2026-01-02 18:00:00,31.25,46.07,0.0,-0.54
S05,2026-01-02 19:00:00,16.81,32.83,0.0,-0.24
S05,2026-01-02 20:00:00,16.82,27.85,0.0,-0.25
S05,2026-01-02 21:00:00,18.97,29.09,0.0,-3.41
S05,2026-01-02 22:00:00,19.59,27.67,0.0,-3.58
S05,2026-01-02 23:00:00,19.22,29.82,0.0,-5.19
S05,2026-01-03 00:00:00,1.75,2.87,0.0,-4.1
S05,2026-01-03 01:00:00,7.48,11.43,3.14,-2.36
S05,2026-01-03 02:00:00,6.66,10.72,3.58,-2.46
S05,2026-01-03 03:00:00,0.5,3.17,4.5,-3.46
S05,2026-01-03 04:00:00,5.0,8.79,3.63,-1.14
S05,2026-01-03 05:00:00,0.66,0.5,7.12,-1.91
S05,2026-01-03 06:00:00,1.66,2.72,6.18,-0.49
S05,2026-01-03 07:00:00,15.1,25.8,6.01,1.11
S05,2026-01-03 08:00:00,26.85,42.04,3.41,2.27
S05,2026-01-03 09:00:00,25.01,39.46,2.21,4.14
S05,2026-01-03 10:00:00,7.99,12.32,2.09,-0.75
S05,2026-01-03 11:00:00,6.61,9.87,1.61,4.32
S05,2026-01-03 12:00:00,9.5,14.65,1.73,4.87
S05,2026-01-03 13:00:00,8.48,12.79,1.46,3.11
S05,2026-01-03 14:00:00,6.17,12.68,0.0,2.77
S05,2026-01-03 15:00:00,9.18,12.92,0.0,1.75
S05,2026-01-03 16:00:00,18.38,27.4,0.0,0.71
S05,2026-01-03 17:00:00,20.4,31.66,0.0,0.57
S05,2026-01-03 18:00:00,19.56,33.7,0.0,0.81
S05,2026-01-03 19:00:00,10.22,11.4,0.0,0.35
S05,2026-01-03 20:00:00,9.25,13.94,0.0,-0.55
S05,2026-01-03 21:00:00,3.29,7.79,0.0,-2.14
S05,2026-01-03 22:00:00,6.55,11.1,0.0,-1.31
S05,2026-01-03 23:00:00,8.35,15.64,0.0,-2.54
S05,2026-01-04 00:00:00,4.66,9.21,0.0,-2.29
S05,2026-01-04 01:00:00,3.7,5.42,1.96,-1.59
S05,2026-01-04 02:00:00,0.65,1.59,1.62,-3.54
S05,2026-01-04 03:00:00,1.24,2.79,4.37,-1.13
S05,2026-01-04 04:00:00,0.5,1.15,5.51,-0.86
S05,2026-01-04 05:00:00,4.22,9.11,5.31,-1.69
S05,2026-01-04 06:00:00,0.5,0.5,3.89,-0.06
S05,2026-01-04 07:00:00,15.63,22.75,4.11,-0.12
S05,2026-01-04 08:00:00,12.19,23.03,5.32,1.64
S05,2026-01-04 09:00:00,30.22,45.78,3.42,1.81
S05,2026-01-04 10:00:00,5.5,4.65,3.34,3.28
S05,2026-01-04 11:00:00,8.63,10.5,3.5,2.87
S05,2026-01-04 12:00:00,8.16,14.28,0.0,1.84
S05,2026-01-04 13:00:00,6.3,11.57,0.0,3.28
S05,2026-01-04 14:00:00,12.48,24.56,0.0,3.18
S05,2026-01-04 15:00:00,7.11,10.67,0.0,1.18
S05,2026-01-04 16:00:00,21.04,35.41,0.0,2.02
S05,2026-01-04 17:00:00,21.07,29.19,0.0,1.29
S05,2026-01-04 18:00:00,19.61,28.63,0.0,-1.69
S05,2026-01-04 19:00:00,6.82,11.3,0.0,-0.27
S05,2026-01-04 20:00:00,4.94,5.82,0.0,-4.26
S05,2026-01-04 21:00:00,4.43,3.87,0.0,-2.55
S05,2026-01-04 22:00:00,5.39,7.4,0.0,-1.42
S05,2026-01-04 23:00:00,7.97,13.91,0.0,-2.34
S05,2026-01-05 00:00:00,13.54,23.1,0.0,-3.17
S05,2026-01-05 01:00:00,12.56,20.84,1.88,-1.53
S05,2026-01-05 02:00:00,16.98,28.13,1.25,-2.24
S05,2026-01-05 03:00:00,12.04,18.3,2.08,-1.28
S05,2026-01-05 04:00:00,12.51,17.51,3.82,-1.35
S05,2026-01-05 05:00:00,18.98,31.77,3.0,0.33
S05,2026-01-05 06:00:00,9.36,10.42,5.1,-0.09
S05,2026-01-05 07:00:00,17.31,30.94,6.04,0.56
S05,2026-01-05 08:00:00,37.38,54.79,3.53,1.77
S05,2026-01-05 09:00:00,31.24,56.22,1.68,1.36
S05,2026-01-05 10:00:00,19.84,30.88,2.99,3.82
S05,2026-01-05 11:00:00,20.97,33.25,0.77,2.01
S05,2026-01-05 12:00:00,16.67,23.7,0.0,3.81
S05,2026-01-05 13:00:00,22.04,35.33,0.0,1.55
S05,2026-01-05 14:00:00,14.94,26.02,0.0,2.88
S05,2026-01-05 15:00:00,21.21,32.57,0.0,0.99
S05,2026-01-05 16:00:00,31.41,55.55,0.0,0.16
S05,2026-01-05 17:00:00,34.01,48.68,0.0,0.68
S05,2026-01-05 18:00:00,34.32,49.82,0.0,0.52
S05,2026-01-05 19:00:00,18.29,29.39,0.0,-2.79
S05,2026-01-05 20:00:00,19.51,29.17,0.0,-2.83
S05,2026-01-05 21:00:00,16.15,29.39,0.0,-3.18
S05,2026-01-05 22:00:00,17.09,27.35,0.0,-2.29
S05,2026-01-05 23:00:00,14.91,23.24,0.0,-1.53
S05,2026-01-06 00:00:00,15.27,25.4,0.23,-3.49
S05,2026-01-06 01:00:00,17.35,28.01,1.51,-3.77
S05,2026-01-06 02:00:00,16.74,25.27,1.59,-3.46
S05,2026-01-06 03:00:00,5.1,7.3,4.82,-3.5
S05,2026-01-06 04:00:00,5.9,10.34,5.03,-1.14
S05,2026-01-06 05:00:00,4.54,5.12,5.48,-1.74
S05,2026-01-06 06:00:00,8.7,16.45,5.48,0.35
S05,2026-01-06 07:00:00,17.51,24.71,7.72,2.35
S05,2026-01-06 08:00:00,18.9,26.85,5.22,0.45
S05,2026-01-06 09:00:00,16.19,29.41,4.55,3.0
S05,2026-01-06 10:00:00,6.64,12.85,4.42,3.22
S05,2026-01-06 11:00:00,19.46,31.97,0.22,1.35
S05,2026-01-06 12:00:00,19.19,33.55,0.11,1.35
S05,2026-01-06 13:00:00,17.21,30.98,0.0,2.25
S05,2026-01-06 14:00:00,19.84,35.25,0.0,0.81
S05,2026-01-06 15:00:00,19.81,30.42,0.0,2.28
S05,2026-01-06 16:00:00,31.74,52.75,0.0,1.55
S05,2026-01-06 17:00:00,30.01,53.2,0.0,0.53
S05,2026-01-06 18:00:00,33.42,58.11,0.0,-0.68
S05,2026-01-06 19:00:00,18.12,28.29,0.0,0.37
S05,2026-01-06 20:00:00,19.4,33.12,0.0,-3.58
S05,2026-01-06 21:00:00,17.78,27.6,0.0,-2.17
S05,2026-01-06 22:00:00,16.43,29.88,0.0,-1.67
S05,2026-01-06 23:00:00,20.2,28.84,0.0,-3.92
S05,2026-01-07 00:00:00,14.79,26.24,0.0,-5.92
S05,2026-01-07 01:00:00,13.01,25.41,0.99,-2.17
S05,2026-01-07 02:00:00,16.22,29.51,2.52,-3.56
S05,2026-01-07 03:00:00,17.12,28.59,2.2,-0.78
S05,2026-01-07 04:00:00,7.1,14.01,5.56,-1.38
S05,2026-01-07 05:00:00,14.14,23.77,3.27,0.93
S05,2026-01-07 06:00:00,16.55,25.59,3.74,1.16
S05,2026-01-07 07:00:00,17.77,29.74,6.38,-0.77
S05,2026-01-07 08:00:00,20.09,30.82,5.54,1.86
S05,2026-01-07 09:00:00,42.42,61.88,3.21,1.05
S05,2026-01-07 10:00:00,19.1,28.86,3.59,2.39
S05,2026-01-07 11:00:00,14.86,18.96,2.83,2.92
S05,2026-01-07 12:00:00,15.18,22.49,0.77,2.27
S05,2026-01-07 13:00:00,18.52,29.85,0.0,3.0
S05,2026-01-07 14:00:00,21.05,31.86,0.0,2.36
S05,2026-01-07 15:00:00,15.78,27.64,0.0,2.98
S05,2026-01-07 16:00:00,31.04,55.66,0.0,0.87
S05,2026-01-07 17:00:00,33.04,57.64,0.0,1.48
S05,2026-01-07 18:00:00,29.02,44.0,0.0,1.31
S05,2026-01-07 19:00:00,15.95,24.09,0.0,-1.25
S05,2026-01-07 20:00:00,18.95,30.93,0.0,-0.7
S05,2026-01-07 21:00:00,16.08,27.9,0.0,-3.24
S05,2026-01-07 22:00:00,19.09,32.9,0.0,-3.34
S05,2026-01-07 23:00:00,19.98,35.35,0.0,-0.75
S06,2026-01-01 00:00:00,17.46,29.91,0.0,-1.37
S06,2026-01-01 01:00:00,17.29,23.48,1.02,-2.79
S06,2026-01-01 02:00:00,17.54,26.41,2.49,-1.89
S06,2026-01-01 03:00:00,15.04,22.65,1.98,-2.25
S06,2026-01-01 04:00:00,13.0,22.47,2.49,-1.86
S06,2026-01-01 05:00:00,19.39,26.44,4.14,-0.2
S06,2026-01-01 06:00:00,20.1,28.36,2.71,1.98
S06,2026-01-01 07:00:00,39.18,63.51,4.86,0.32
S06,2026-01-01 08:00:00,39.85,58.39,2.99,-0.99
S06,2026-01-01 09:00:00,38.26,65.52,2.85,2.1
S06,2026-01-01 10:00:00,22.9,34.42,0.51,4.3
S06,2026-01-01 11:00:00,18.29,27.34,1.08,2.76
S06,2026-01-01 12:00:00,21.17,35.11,1.09,4.5
S06,2026-01-01 13:00:00,19.6,27.95,0.0,2.33
S06,2026-01-01 14:00:00,18.27,29.47,0.0,1.93
S06,2026-01-01 15:00:00,17.88,31.76,0.0,2.01
S06,2026-01-01 16:00:00,32.61,60.23,0.0,2.13
S06,2026-01-01 17:00:00,33.53,52.42,0.0,1.06
